ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Contribution_ID
20872,28,47,D,280,,,28
20878,29,47,D,280,,,29
20881,30,47,A,277,,,30
20891,31,47,X,281,,,31
20896,32,47,D,280,,,32
20903,33,47,X,281,,,33
20905,34,47,A,277,,,34
20914,35,47,D,280,,,35
20920,36,47,X,281,,,36
20926,37,47,D,280,,,37
20932,38,47,D,280,,,38
20938,39,47,D,280,,,39
20945,40,47,X,281,,,40
20949,41,47,C,279,,,41
20956,42,47,X,281,,,42
20962,43,47,D,280,,,43
20968,44,47,X,281,,,44
20973,45,47,C,279,,,45
20980,46,47,D,280,,,46
20985,47,47,C,279,,,47
20992,48,47,D,280,,,48
20997,49,47,C,279,,,49
21004,50,47,D,280,,,50
21010,51,47,D,280,,,51
21014,52,47,B,278,,,52
21022,53,47,D,280,,,53
21026,54,47,B,278,,,54
21034,55,47,D,280,,,55
21037,56,47,A,277,,,56
21044,57,47,B,278,,,57
21050,58,47,B,278,,,58
21059,59,47,X,281,,,59
21065,60,47,X,281,,,60
21070,61,47,D,280,,,61
21077,62,47,X,281,,,62
21082,63,47,D,280,,,63
21088,64,47,D,280,,,64
21091,65,47,A,277,,,65
21098,66,47,B,278,,,66
21108,67,47,?,282,,,67
21110,68,47,B,278,,,68
21115,69,47,A,277,,,69
21125,70,47,X,281,,,70
21131,71,47,X,281,,,71
21136,72,47,D,280,,,72
21140,73,47,B,278,,,73
21147,74,47,C,279,,,74
105794,75,47,D,280,,,75
106029,76,47,D,280,,,76
21160,1,48,D,286,,,1
21166,2,48,D,286,,,2
21172,3,48,D,286,,,3
21177,4,48,C,285,,,4
21183,5,48,C,285,,,5
21189,6,48,C,285,,,6
21198,7,48,?,288,,,7
21202,8,48,D,286,,,8
21208,9,48,D,286,,,9
21214,10,48,D,286,,,10
21220,11,48,D,286,,,11
21225,12,48,C,285,,,12
21234,13,48,?,288,,,13
21236,14,48,B,284,,,14
21241,15,48,A,283,,,15
21247,16,48,A,283,,,16
21254,17,48,B,284,,,17
21260,18,48,B,284,,,18
21266,19,48,B,284,,,19
21271,20,48,A,283,,,20
21280,21,48,D,286,,,21
21285,22,48,?,288,,,22
21290,23,48,B,284,,,23
21297,24,48,C,285,,,24
21301,25,48,A,283,,,25
21309,26,48,C,285,,,26
21315,27,48,D,286,,,27
21322,28,48,D,286,,,28
21328,29,48,D,286,,,29
21334,30,48,D,286,,,30
21341,31,48,X,287,,,31
21347,32,48,X,287,,,32
21352,33,48,D,286,,,33
21356,34,48,B,284,,,34
21364,35,48,D,286,,,35
21370,36,48,D,286,,,36
21375,37,48,C,285,,,37
21382,38,48,D,286,,,38
21388,39,48,D,286,,,39
21394,40,48,D,286,,,40
21398,41,48,B,284,,,41
21408,42,48,X,287,,,42
21410,43,48,B,284,,,43
21418,44,48,D,286,,,44
21422,45,48,B,284,,,45
21429,46,48,B,284,,,46
21435,47,48,C,285,,,47
21442,48,48,D,286,,,48
21446,49,48,B,284,,,49
21451,50,48,A,283,,,50
21459,51,48,C,285,,,51
21463,52,48,A,283,,,52
21471,53,48,?,288,,,53
21475,54,48,A,283,,,54
21484,55,48,D,286,,,55
21487,56,48,A,283,,,56
21494,57,48,B,284,,,57
21499,58,48,A,283,,,58
21507,59,48,?,288,,,59
21515,60,48,X,287,,,60
21517,61,48,A,283,,,61
21527,62,48,X,287,,,62
21532,63,48,D,286,,,63
21538,64,48,D,286,,,64
21545,65,48,X,287,,,65
21547,66,48,A,283,,,66
21554,67,48,B,284,,,67
21560,68,48,B,284,,,68
21569,69,48,X,287,,,69
21575,70,48,X,287,,,70
21580,71,48,D,286,,,71
21586,72,48,D,286,,,72
21592,73,48,D,286,,,73
21598,74,48,D,286,,,74
105795,75,48,C,285,,,75
106030,76,48,D,286,,,76
21610,1,49,D,292,,,1
21613,2,49,A,289,,,2
21622,3,49,D,292,,,3
21628,4,49,D,292,,,4
21632,5,49,B,290,,,5
21638,6,49,B,290,,,6
21648,7,49,?,294,,,7
21652,8,49,D,292,,,8
21658,9,49,D,292,,,9
21664,10,49,D,292,,,10
21670,11,49,D,292,,,11
21674,12,49,B,290,,,12
21680,13,49,B,290,,,13
21687,14,49,C,291,,,14
21691,15,49,A,289,,,15
21698,16,49,B,290,,,16
21708,17,49,?,294,,,17
21712,18,49,D,292,,,18
21718,19,49,D,292,,,19
21721,20,49,A,289,,,20
21730,21,49,D,292,,,21
21738,22,49,?,294,,,22
21741,23,49,C,291,,,23
21747,24,49,C,291,,,24
21754,25,49,D,292,,,25
21760,26,49,D,292,,,26
21765,27,49,D,292,,,27
21771,28,49,D,292,,,28
21778,29,49,D,292,,,29
21784,30,49,D,292,,,30
21791,31,49,X,293,,,31
21797,32,49,X,293,,,32
21802,33,49,D,292,,,33
21807,34,49,C,291,,,34
21814,35,49,D,292,,,35
21821,36,49,X,293,,,36
21824,37,49,B,290,,,37
21830,38,49,B,290,,,38
21838,39,49,B,290,,,39
21844,40,49,X,293,,,40
21848,41,49,B,290,,,41
21858,42,49,X,293,,,42
21860,43,49,B,290,,,43
21868,44,49,X,293,,,44
21872,45,49,B,290,,,45
21879,46,49,C,291,,,46
21886,47,49,D,292,,,47
21892,48,49,D,292,,,48
21896,49,49,B,290,,,49
21901,50,49,A,289,,,50
21909,51,49,C,291,,,51
21913,52,49,A,289,,,52
21922,53,49,D,292,,,53
21925,54,49,A,289,,,54
21934,55,49,D,292,,,55
21937,56,49,A,289,,,56
21943,57,49,A,289,,,57
21952,58,49,D,292,,,58
21957,59,49,?,294,,,59
21965,60,49,X,293,,,60
21967,61,49,A,289,,,61
21977,62,49,X,293,,,62
21982,63,49,D,292,,,63
21985,64,49,A,289,,,64
21995,65,49,X,293,,,65
22002,66,49,?,294,,,66
22004,67,49,B,290,,,67
22009,68,49,A,289,,,68
22019,69,49,X,293,,,69
22025,70,49,X,293,,,70
22029,71,49,C,291,,,71
22036,72,49,D,292,,,72
22040,73,49,B,290,,,73
22046,74,49,B,290,,,74
105796,75,49,C,291,,,75
106031,76,49,D,292,,,76
22060,1,50,D,298,,,1
22066,2,50,D,298,,,2
22072,3,50,D,298,,,3
22078,4,50,D,298,,,4
22084,5,50,D,298,,,5
22090,6,50,D,298,,,6
22097,7,50,X,299,,,7
22102,8,50,D,298,,,8
22108,9,50,D,298,,,9
22114,10,50,D,298,,,10
22120,11,50,D,298,,,11
22126,12,50,D,298,,,12
22132,13,50,D,298,,,13
22139,14,50,X,299,,,14
22144,15,50,D,298,,,15
22150,16,50,D,298,,,16
22156,17,50,D,298,,,17
22163,18,50,X,299,,,18
22168,19,50,D,298,,,19
22174,20,50,D,298,,,20
22180,21,50,D,298,,,21
22186,22,50,D,298,,,22
22190,23,50,B,296,,,23
22195,24,50,A,295,,,24
22204,25,50,D,298,,,25
22210,26,50,D,298,,,26
22216,27,50,D,298,,,27
22222,28,50,D,298,,,28
22226,29,50,A,295,,,29
22234,30,50,D,298,,,30
22237,31,50,A,295,,,31
22243,32,50,A,295,,,32
22249,33,50,A,295,,,33
22258,34,50,D,298,,,34
22264,35,50,D,298,,,35
22270,36,50,D,298,,,36
22276,37,50,D,298,,,37
22282,38,50,D,298,,,38
22288,39,50,D,298,,,39
22294,40,50,D,298,,,40
22300,41,50,D,298,,,41
22306,42,50,D,298,,,42
22312,43,50,D,298,,,43
22318,44,50,D,298,,,44
22326,45,50,?,300,,,45
22331,46,50,X,299,,,46
22336,47,50,D,298,,,47
22342,48,50,D,298,,,48
22348,49,50,D,298,,,49
22354,50,50,D,298,,,50
22360,51,50,D,298,,,51
22366,52,50,D,298,,,52
22372,53,50,D,298,,,53
22379,54,50,X,299,,,54
22384,55,50,D,298,,,55
22390,56,50,D,298,,,56
22396,57,50,D,298,,,57
22402,58,50,D,298,,,58
22409,59,50,X,299,,,59
22415,60,50,X,299,,,60
22417,61,50,A,295,,,61
22423,62,50,A,295,,,62
22429,63,50,A,295,,,63
22438,64,50,D,298,,,64
22442,65,50,B,296,,,65
22452,66,50,?,300,,,66
22457,67,50,X,299,,,67
22462,68,50,D,298,,,68
22465,69,50,A,295,,,69
22471,70,50,A,295,,,70
22480,71,50,D,298,,,71
22486,72,50,D,298,,,72
22491,73,50,C,297,,,73
22498,74,50,D,298,,,74
105797,75,50,X,299,,,75
106032,76,50,D,298,,,76
22510,1,51,D,304,,,1
22516,2,51,D,304,,,2
22522,3,51,D,304,,,3
22528,4,51,D,304,,,4
22534,5,51,D,304,,,5
22540,6,51,D,304,,,6
22547,7,51,X,305,,,7
22552,8,51,D,304,,,8
22558,9,51,D,304,,,9
22564,10,51,D,304,,,10
22568,11,51,B,302,,,11
22576,12,51,D,304,,,12
22582,13,51,D,304,,,13
22589,14,51,X,305,,,14
22594,15,51,D,304,,,15
22598,16,51,B,302,,,16
22605,17,51,C,303,,,17
22612,18,51,D,304,,,18
22618,19,51,D,304,,,19
22624,20,51,D,304,,,20
22627,21,51,A,301,,,21
22637,22,51,X,305,,,22
22641,23,51,C,303,,,23
22645,24,51,A,301,,,24
22654,25,51,D,304,,,25
22659,26,51,C,303,,,26
22664,27,51,B,302,,,27
22669,28,51,A,301,,,28
22676,29,51,A,301,,,29
22681,30,51,A,301,,,30
22691,31,51,X,305,,,31
22696,32,51,D,304,,,32
22704,33,51,?,306,,,33
22706,34,51,B,302,,,34
22711,35,51,A,301,,,35
22717,36,51,A,301,,,36
22725,37,51,C,303,,,37
22730,38,51,B,302,,,38
22738,39,51,D,304,,,39
22744,40,51,D,304,,,40
22750,41,51,D,304,,,41
22753,42,51,A,301,,,42
22762,43,51,D,304,,,43
22765,44,51,A,301,,,44
22773,45,51,D,304,,,45
22781,46,51,X,305,,,46
22786,47,51,D,304,,,47
22792,48,51,D,304,,,48
22797,49,51,C,303,,,49
22804,50,51,D,304,,,50
22810,51,51,D,304,,,51
22816,52,51,D,304,,,52
22822,53,51,D,304,,,53
22829,54,51,X,305,,,54
22834,55,51,D,304,,,55
22840,56,51,D,304,,,56
22846,57,51,D,304,,,57
22852,58,51,D,304,,,58
22859,59,51,X,305,,,59
22865,60,51,X,305,,,60
22869,61,51,C,303,,,61
22873,62,51,A,301,,,62
22884,63,51,?,306,,,63
22888,64,51,D,304,,,64
22894,65,51,D,304,,,65
22902,66,51,?,306,,,66
22907,67,51,X,305,,,67
22909,68,51,A,301,,,68
22918,69,51,D,304,,,69
22925,70,51,X,305,,,70
22930,71,51,D,304,,,71
22936,72,51,D,304,,,72
22940,73,51,B,302,,,73
22947,74,51,C,303,,,74
105798,75,51,X,305,,,75
106033,76,51,D,304,,,76
22960,1,52,D,310,,,1
22964,2,52,B,308,,,2
22972,3,52,D,310,,,3
22976,4,52,B,308,,,4
22983,5,52,C,309,,,5
22990,6,52,D,310,,,6
22998,7,52,?,312,,,7
23002,8,52,D,310,,,8
23007,9,52,C,309,,,9
23014,10,52,D,310,,,10
23018,11,52,B,308,,,11
23026,12,52,D,310,,,12
23030,13,52,B,308,,,13
23036,14,52,B,308,,,14
23041,15,52,A,307,,,15
23048,16,52,B,308,,,16
23056,17,52,D,310,,,17
23059,18,52,A,307,,,18
23067,19,52,C,309,,,19
23072,20,52,B,308,,,20
23077,21,52,A,307,,,21
23085,22,52,?,312,,,22
23090,23,52,B,308,,,23
23095,24,52,A,307,,,24
23101,25,52,A,307,,,25
23109,26,52,C,309,,,26
23113,27,52,A,307,,,27
23119,28,52,A,307,,,28
23128,29,52,D,310,,,29
23131,30,52,A,307,,,30
23138,31,52,B,308,,,31
23146,32,52,D,310,,,32
23154,33,52,?,312,,,33
23156,34,52,B,308,,,34
23161,35,52,A,307,,,35
23167,36,52,A,307,,,36
23174,37,52,B,308,,,37
23179,38,52,A,307,,,38
23188,39,52,D,310,,,39
23193,40,52,D,310,,,40
23200,41,52,D,310,,,41
23203,42,52,A,307,,,42
23211,43,52,C,309,,,43
23216,44,52,B,308,,,44
23223,45,52,D,310,,,45
23231,46,52,X,311,,,46
23235,47,52,C,309,,,47
23239,48,52,A,307,,,48
23246,49,52,B,308,,,49
23251,50,52,A,307,,,50
23257,51,52,A,307,,,51
23266,52,52,D,310,,,52
23272,53,52,D,310,,,53
23279,54,52,X,311,,,54
23282,55,52,B,308,,,55
23288,56,52,B,308,,,56
23298,57,52,?,312,,,57
23302,58,52,D,310,,,58
23306,59,52,?,312,,,59
23311,60,52,A,307,,,60
23317,61,52,A,307,,,61
23328,62,52,?,312,,,62
23332,63,52,D,310,,,63
23336,64,52,B,308,,,64
23343,65,52,C,309,,,65
23349,66,52,C,309,,,66
23355,67,52,C,309,,,67
23364,68,52,?,312,,,68
23368,69,52,D,310,,,69
23376,70,52,?,312,,,70
23377,71,52,A,307,,,71
23386,72,52,D,310,,,72
23390,73,52,B,308,,,73
23396,74,52,B,308,,,74
105799,75,52,C,309,,,75
106034,76,52,A,307,,,76
23410,1,53,D,316,,,1
23416,2,53,D,316,,,2
23422,3,53,D,316,,,3
23428,4,53,D,316,,,4
23434,5,53,D,316,,,5
23440,6,53,D,316,,,6
23447,7,53,X,317,,,7
23452,8,53,D,316,,,8
23458,9,53,D,316,,,9
23464,10,53,D,316,,,10
23470,11,53,D,316,,,11
23474,12,53,B,314,,,12
23484,13,53,?,318,,,13
23488,14,53,D,316,,,14
23493,15,53,C,315,,,15
23499,16,53,C,315,,,16
23506,17,53,D,316,,,17
23512,18,53,D,316,,,18
23518,19,53,D,316,,,19
23524,20,53,D,316,,,20
23527,21,53,A,313,,,21
23536,22,53,D,316,,,22
23541,23,53,C,315,,,23
23548,24,53,D,316,,,24
23553,25,53,C,315,,,25
23562,26,53,?,318,,,26
23564,27,53,B,314,,,27
23572,28,53,D,316,,,28
23578,29,53,D,316,,,29
23585,30,53,X,317,,,30
23591,31,53,X,317,,,31
23598,32,53,?,318,,,32
23602,33,53,D,316,,,33
23608,34,53,D,316,,,34
23614,35,53,D,316,,,35
23620,36,53,D,316,,,36
23626,37,53,D,316,,,37
23631,38,53,C,315,,,38
23638,39,53,D,316,,,39
23644,40,53,D,316,,,40
23650,41,53,D,316,,,41
23656,42,53,D,316,,,42
23662,43,53,D,316,,,43
23668,44,53,D,316,,,44
23675,45,53,X,317,,,45
23681,46,53,X,317,,,46
23686,47,53,D,316,,,47
23692,48,53,D,316,,,48
23698,49,53,D,316,,,49
23703,50,53,C,315,,,50
23710,51,53,D,316,,,51
23716,52,53,D,316,,,52
23722,53,53,D,316,,,53
23729,54,53,X,317,,,54
23734,55,53,D,316,,,55
23740,56,53,D,316,,,56
23746,57,53,D,316,,,57
23750,58,53,B,314,,,58
23759,59,53,X,317,,,59
23765,60,53,X,317,,,60
23767,61,53,A,313,,,61
23778,62,53,?,318,,,62
23784,63,53,?,318,,,63
23788,64,53,D,316,,,64
23796,65,53,?,318,,,65
23802,66,53,?,318,,,66
23807,67,53,X,317,,,67
23809,68,53,A,313,,,68
23817,69,53,C,315,,,69
23825,70,53,X,317,,,70
23827,71,53,A,313,,,71
23836,72,53,D,316,,,72
23839,73,53,A,313,,,73
23847,74,53,C,315,,,74
105800,75,53,C,315,,,75
106035,76,53,D,316,,,76
23860,1,54,D,322,,,1
23868,2,54,?,324,,,2
23870,3,54,B,320,,,3
23877,4,54,C,321,,,4
23882,5,54,B,320,,,5
23890,6,54,D,322,,,6
23898,7,54,?,324,,,7
23900,8,54,B,320,,,8
23910,9,54,?,324,,,9
23916,10,54,?,324,,,10
23920,11,54,D,322,,,11
23928,12,54,?,324,,,12
23930,13,54,B,320,,,13
23936,14,54,B,320,,,14
23942,15,54,B,320,,,15
23948,16,54,B,320,,,16
23956,17,54,D,322,,,17
23960,18,54,B,320,,,18
23968,19,54,D,322,,,19
23972,20,54,B,320,,,20
23982,21,54,?,324,,,21
23986,22,54,D,322,,,22
23990,23,54,B,320,,,23
23997,24,54,C,321,,,24
24001,25,54,A,319,,,25
24012,26,54,?,324,,,26
24014,27,54,B,320,,,27
24019,28,54,D,322,,,28
24028,29,54,D,322,,,29
24035,30,54,X,323,,,30
24041,31,54,X,323,,,31
24046,32,54,D,322,,,32
24052,33,54,D,322,,,33
24057,34,54,C,321,,,34
24064,35,54,D,322,,,35
24070,36,54,D,322,,,36
24074,37,54,B,320,,,37
24080,38,54,B,320,,,38
24088,39,54,D,322,,,39
24094,40,54,D,322,,,40
24100,41,54,D,322,,,41
24105,42,54,C,321,,,42
24112,43,54,D,322,,,43
24120,44,54,?,324,,,44
24124,45,54,D,322,,,45
24132,46,54,?,324,,,46
24136,47,54,D,322,,,47
24140,48,54,B,320,,,48
24146,49,54,B,320,,,49
24151,50,54,A,319,,,50
24159,51,54,C,321,,,51
24163,52,54,A,319,,,52
24174,53,54,D,322,,,53
24177,54,54,C,321,,,54
24184,55,54,D,322,,,55
24190,56,54,D,322,,,56
24194,57,54,B,320,,,57
24199,58,54,A,319,,,58
24206,59,54,?,324,,,59
24212,60,54,B,320,,,60
24222,61,54,?,324,,,61
24227,62,54,X,323,,,62
24233,63,54,X,323,,,63
24236,64,54,B,320,,,64
24246,65,54,?,324,,,65
24251,66,54,X,323,,,66
24258,67,54,?,324,,,67
24260,68,54,B,320,,,68
24269,69,54,X,323,,,69
24275,70,54,X,323,,,70
24279,71,54,C,321,,,71
24285,72,54,C,321,,,72
24294,73,54,?,324,,,73
24297,74,54,C,321,,,74
105801,75,54,C,321,,,75
106036,76,54,B,320,,,76
24310,1,55,D,328,,,1
24316,2,55,D,328,,,2
24322,3,55,D,328,,,3
24328,4,55,D,328,,,4
24334,5,55,D,328,,,5
24340,6,55,D,328,,,6
24348,7,55,?,330,,,7
24352,8,55,D,328,,,8
24358,9,55,D,328,,,9
24364,10,55,D,328,,,10
24370,11,55,D,328,,,11
24374,12,55,B,326,,,12
24384,13,55,?,330,,,13
24388,14,55,D,328,,,14
24392,15,55,B,326,,,15
24398,16,55,B,326,,,16
24406,17,55,D,328,,,17
24412,18,55,D,328,,,18
24417,19,55,C,327,,,19
24422,20,55,B,326,,,20
24430,21,55,D,328,,,21
24436,22,55,D,328,,,22
24440,23,55,B,326,,,23
24446,24,55,B,326,,,24
24454,25,55,D,328,,,25
24458,26,55,B,326,,,26
24464,27,55,C,327,,,27
24471,28,55,C,327,,,28
24477,29,55,D,328,,,29
24481,30,55,A,325,,,30
24491,31,55,X,329,,,31
24498,32,55,?,330,,,32
24502,33,55,D,328,,,33
24506,34,55,B,326,,,34
24514,35,55,D,328,,,35
24518,36,55,B,326,,,36
24524,37,55,B,326,,,37
24529,38,55,A,325,,,38
24536,39,55,B,326,,,39
24542,40,55,B,326,,,40
24547,41,55,A,325,,,41
24555,42,55,D,328,,,42
24559,43,55,A,325,,,43
24566,44,55,B,326,,,44
24572,45,55,B,326,,,45
24577,46,55,A,325,,,46
24584,47,55,B,326,,,47
24590,48,55,B,326,,,48
24595,49,55,A,325,,,49
24601,50,55,A,325,,,50
24610,51,55,D,328,,,51
24613,52,55,A,325,,,52
24621,53,55,C,327,,,53
24625,54,55,A,325,,,54
24632,55,55,B,326,,,55
24637,56,55,A,325,,,56
24644,57,55,B,326,,,57
24649,58,55,A,325,,,58
24656,59,55,C,327,,,59
24665,60,55,X,329,,,60
24667,61,55,A,325,,,61
24677,62,55,X,329,,,62
24683,63,55,X,329,,,63
24688,64,55,D,328,,,64
24695,65,55,X,329,,,65
24698,66,55,B,326,,,66
24704,67,55,B,326,,,67
24709,68,55,A,325,,,68
24719,69,55,X,329,,,69
24725,70,55,X,329,,,70
24727,71,55,A,325,,,71
24736,72,55,D,328,,,72
24741,73,55,C,327,,,73
24748,74,55,D,328,,,74
105802,75,55,B,326,,,75
106037,76,55,D,328,,,76
24758,1,56,B,332,,,1
24766,2,56,D,334,,,2
24770,3,56,B,332,,,3
24778,4,56,D,334,,,4
24782,5,56,B,332,,,5
24788,6,56,B,332,,,6
24794,7,56,B,332,,,7
24799,8,56,A,331,,,8
24806,9,56,B,332,,,9
24812,10,56,B,332,,,10
24820,11,56,D,334,,,11
24825,12,56,C,333,,,12
24830,13,56,B,332,,,13
24836,14,56,B,332,,,14
24843,15,56,C,333,,,15
24848,16,56,B,332,,,16
24857,17,56,X,335,,,17
24860,18,56,B,332,,,18
24866,19,56,B,332,,,19
24871,20,56,A,331,,,20
24877,21,56,A,331,,,21
24885,22,56,C,333,,,22
24889,23,56,A,331,,,23
24898,24,56,D,334,,,24
24904,25,56,D,334,,,25
24910,26,56,D,334,,,26
24916,27,56,D,334,,,27
24919,28,56,A,331,,,28
24926,29,56,D,334,,,29
24934,30,56,D,334,,,30
24941,31,56,X,335,,,31
24943,32,56,X,335,,,32
24952,33,56,D,334,,,33
24958,34,56,D,334,,,34
24961,35,56,A,331,,,35
24967,36,56,D,334,,,36
24974,37,56,D,334,,,37
24982,38,56,D,334,,,38
24988,39,56,D,334,,,39
24994,40,56,D,334,,,40
24999,41,56,?,336,,,41
25006,42,56,D,334,,,42
25012,43,56,D,334,,,43
25015,44,56,A,331,,,44
25023,45,56,D,334,,,45
25030,46,56,D,334,,,46
25036,47,56,D,334,,,47
25042,48,56,D,334,,,48
25046,49,56,C,333,,,49
25053,50,56,C,333,,,50
25060,51,56,D,334,,,51
25064,52,56,B,332,,,52
25072,53,56,D,334,,,53
25078,54,56,D,334,,,54
25084,55,56,D,334,,,55
25090,56,56,D,334,,,56
25096,57,56,D,334,,,57
25099,58,56,A,331,,,58
25107,59,56,C,333,,,59
25115,60,56,X,335,,,60
25117,61,56,X,335,,,61
25127,62,56,X,335,,,62
25133,63,56,X,335,,,63
25136,64,56,B,332,,,64
25145,65,56,X,335,,,65
25150,66,56,D,334,,,66
25156,67,56,D,334,,,67
25160,68,56,B,332,,,68
25169,69,56,X,335,,,69
25175,70,56,X,335,,,70
25180,71,56,D,334,,,71
25184,72,56,B,332,,,72
25189,73,56,A,331,,,73
25197,74,56,C,333,,,74
105803,75,56,D,334,,,75
106038,76,56,D,334,,,76
25210,1,57,D,340,,,1
25216,2,57,D,340,,,2
25222,3,57,D,340,,,3
25228,4,57,D,340,,,4
25234,5,57,D,340,,,5
25240,6,57,D,340,,,6
25246,7,57,D,340,,,7
25252,8,57,D,340,,,8
25258,9,57,D,340,,,9
25264,10,57,D,340,,,10
25270,11,57,D,340,,,11
25276,12,57,D,340,,,12
25282,13,57,D,340,,,13
25288,14,57,D,340,,,14
25293,15,57,C,339,,,15
25298,16,57,B,338,,,16
25306,17,57,D,340,,,17
25312,18,57,D,340,,,18
25318,19,57,D,340,,,19
25324,20,57,D,340,,,20
25330,21,57,D,340,,,21
25337,22,57,X,341,,,22
25342,23,57,D,340,,,23
25346,24,57,B,338,,,24
25354,25,57,D,340,,,25
25359,26,57,C,339,,,26
25364,27,57,B,338,,,27
25371,28,57,C,339,,,28
25375,29,57,A,337,,,29
25384,30,57,D,340,,,30
25391,31,57,X,341,,,31
25396,32,57,D,340,,,32
25403,33,57,X,341,,,33
25406,34,57,B,338,,,34
25411,35,57,A,337,,,35
25420,36,57,D,340,,,36
25424,37,57,B,338,,,37
25430,38,57,B,338,,,38
25437,39,57,C,339,,,39
25441,40,57,A,337,,,40
25450,41,57,D,340,,,41
25453,42,57,A,337,,,42
25461,43,57,C,339,,,43
25468,44,57,D,340,,,44
25474,45,57,D,340,,,45
25480,46,57,D,340,,,46
25486,47,57,D,340,,,47
25492,48,57,D,340,,,48
25498,49,57,D,340,,,49
25504,50,57,D,340,,,50
25510,51,57,D,340,,,51
25515,52,57,C,339,,,52
25522,53,57,D,340,,,53
25525,54,57,A,337,,,54
25534,55,57,D,340,,,55
25537,56,57,A,337,,,56
25543,57,57,A,337,,,57
25550,58,57,B,338,,,58
25559,59,57,X,341,,,59
25565,60,57,X,341,,,60
25568,61,57,B,338,,,61
25575,62,57,C,339,,,62
25579,63,57,A,337,,,63
25588,64,57,D,340,,,64
25591,65,57,A,337,,,65
25598,66,57,B,338,,,66
25604,67,57,B,338,,,67
25610,68,57,B,338,,,68
25619,69,57,X,341,,,69
25625,70,57,X,341,,,70
25629,71,57,C,339,,,71
25636,72,57,D,340,,,72
25640,73,57,B,338,,,73
25647,74,57,C,339,,,74
105804,75,57,C,339,,,75
106039,76,57,D,340,,,76
25660,1,58,D,346,,,1
25666,2,58,D,346,,,2
25672,3,58,D,346,,,3
25678,4,58,D,346,,,4
25684,5,58,D,346,,,5
25690,6,58,D,346,,,6
25696,7,58,D,346,,,7
25702,8,58,D,346,,,8
25708,9,58,D,346,,,9
25714,10,58,D,346,,,10
25720,11,58,D,346,,,11
25726,12,58,D,346,,,12
25732,13,58,D,346,,,13
25738,14,58,D,346,,,14
25743,15,58,C,345,,,15
25749,16,58,C,345,,,16
25754,17,58,B,344,,,17
25764,18,58,?,348,,,18
25768,19,58,D,346,,,19
25774,20,58,D,346,,,20
25780,21,58,D,346,,,21
25786,22,58,D,346,,,22
25792,23,58,D,346,,,23
25796,24,58,B,344,,,24
25804,25,58,D,346,,,25
25809,26,58,C,345,,,26
25813,27,58,A,343,,,27
25821,28,58,C,345,,,28
25825,29,58,A,343,,,29
25834,30,58,D,346,,,30
25841,31,58,X,347,,,31
25846,32,58,D,346,,,32
25853,33,58,X,347,,,33
25856,34,58,B,344,,,34
25861,35,58,A,343,,,35
25868,36,58,B,344,,,36
25874,37,58,B,344,,,37
25880,38,58,B,344,,,38
25887,39,58,C,345,,,39
25891,40,58,A,343,,,40
25900,41,58,D,346,,,41
25903,42,58,A,343,,,42
25911,43,58,C,345,,,43
25918,44,58,?,348,,,44
25923,45,58,D,346,,,45
25930,46,58,D,346,,,46
25936,47,58,D,346,,,47
25942,48,58,D,346,,,48
25948,49,58,D,346,,,49
25954,50,58,D,346,,,50
25960,51,58,D,346,,,51
25965,52,58,C,345,,,52
25972,53,58,D,346,,,53
25975,54,58,A,343,,,54
25984,55,58,D,346,,,55
25987,56,58,A,343,,,56
25993,57,58,A,343,,,57
26000,58,58,B,344,,,58
26008,59,58,D,346,,,59
26015,60,58,X,347,,,60
26018,61,58,B,344,,,61
26027,62,58,X,347,,,62
26029,63,58,A,343,,,63
26038,64,58,D,346,,,64
26041,65,58,A,343,,,65
26048,66,58,B,344,,,66
26054,67,58,B,344,,,67
26060,68,58,B,344,,,68
26069,69,58,X,347,,,69
26075,70,58,X,347,,,70
26078,71,58,B,344,,,71
26086,72,58,D,346,,,72
26090,73,58,B,344,,,73
26097,74,58,C,345,,,74
105805,75,58,C,345,,,75
106040,76,58,D,346,,,76
26112,1,59,?,354,,,1
26116,2,59,D,352,,,2
26122,3,59,D,352,,,3
26128,4,59,D,352,,,4
26134,5,59,D,352,,,5
26140,6,59,D,352,,,6
26148,7,59,?,354,,,7
26152,8,59,D,352,,,8
26157,9,59,C,351,,,9
26164,10,59,D,352,,,10
26169,11,59,C,351,,,11
26175,12,59,C,351,,,12
26184,13,59,?,354,,,13
26190,14,59,?,354,,,14
26194,15,59,D,352,,,15
26198,16,59,B,350,,,16
26205,17,59,C,351,,,17
26212,18,59,D,352,,,18
26218,19,59,D,352,,,19
26223,20,59,C,351,,,20
26230,21,59,D,352,,,21
26236,22,59,D,352,,,22
26242,23,59,D,352,,,23
26248,24,59,D,352,,,24
26254,25,59,D,352,,,25
26262,26,59,?,354,,,26
26268,27,59,?,354,,,27
26272,28,59,D,352,,,28
26278,29,59,D,352,,,29
26284,30,59,D,352,,,30
26291,31,59,X,353,,,31
26293,32,59,A,349,,,32
26304,33,59,?,354,,,33
26308,34,59,D,352,,,34
26314,35,59,D,352,,,35
26318,36,59,B,350,,,36
26326,37,59,D,352,,,37
26331,38,59,C,351,,,38
26336,39,59,B,350,,,39
26342,40,59,B,350,,,40
26347,41,59,A,349,,,41
26353,42,59,A,349,,,42
26359,43,59,A,349,,,43
26365,44,59,A,349,,,44
26372,45,59,B,350,,,45
